observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,extreme_type,geography_type,state,state_raw_label,zone,price_ngn,is_shared_extreme,raw_callout_text,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-05-01,2026-05-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Bayelsa,Bayelsa,South South,1223.42,FALSE,Bayelsa (1223.42),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,25,7,G25
2026-05-01,2026-05-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Adamawa,Adamawa,North East,400,FALSE,Adamawa (400),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,25,8,H25
2026-05-01,2026-05-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,2199.07,FALSE,Abia (2199.07),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,26,7,G26
2026-05-01,2026-05-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Nasarawa,Nasarawa,North Central,850,FALSE,Nasarawa (850),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,26,8,H26
2026-05-01,2026-05-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ekiti,Ekiti,South West,2812.07,FALSE,Ekiti (2812.07),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,27,7,G27
2026-05-01,2026-05-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Abia,Abia,South East,2025.75,FALSE,Abia (2025.75),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,27,8,H27
2026-05-01,2026-05-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2819.61,FALSE,Plateau (2819.61),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,28,7,G28
2026-05-01,2026-05-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,LOWEST,STATE,Adamawa,Adamawa,North East,1680,FALSE,Adamawa (1680),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,28,8,H28
2026-05-01,2026-05-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2980.45,FALSE,Plateau (2980.45),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,29,7,G29
2026-05-01,2026-05-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,LOWEST,STATE,Gombe,Gombe,North East,1660.56,FALSE,Gombe (1660.56),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,29,8,H29
2026-05-01,2026-05-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ekiti,Ekiti,South West,2189.56,FALSE,Ekiti (2189.56),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,30,7,G30
2026-05-01,2026-05-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Bauchi,Bauchi,North East,1570.72,FALSE,Bauchi (1570.72),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,30,8,H30
2026-05-01,2026-05-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,HIGHEST,STATE,Abuja,Abuja,North Central,2720.72,FALSE,Abuja (2720.72),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,31,7,G31
2026-05-01,2026-05-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,LOWEST,STATE,Yobe,Yobe,North East,1830.6,FALSE,Yobe (1830.6),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,31,8,H31
2026-05-01,2026-05-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Adamawa,Adamawa,North East,2860,FALSE,Adamawa (2860),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,32,7,G32
2026-05-01,2026-05-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,LOWEST,STATE,Lagos,Lagos,South West,1777.15,FALSE,Lagos (1777.15),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,32,8,H32
2026-05-01,2026-05-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,HIGHEST,STATE,Taraba,Taraba,North East,8750,FALSE,Taraba (8750),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,33,7,G33
2026-05-01,2026-05-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,LOWEST,STATE,Kebbi,Kebbi,North West,3775.02,FALSE,Kebbi (3775.02),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,33,8,H33
2026-05-01,2026-05-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,HIGHEST,STATE,Delta,Delta,South South,1470.8,FALSE,Delta (1470.8),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,34,7,G34
2026-05-01,2026-05-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,LOWEST,STATE,Plateau,Plateau,North Central,480.38,FALSE,Plateau (480.38),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,34,8,H34
2026-05-01,2026-05-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,HIGHEST,STATE,Benue,Benue,North Central,8377.68,FALSE,Benue (8377.68),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,35,7,G35
2026-05-01,2026-05-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,LOWEST,STATE,Sokoto,Sokoto,North West,3812.22,FALSE,Sokoto (3812.22),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,35,8,H35
2026-05-01,2026-05-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,HIGHEST,STATE,Gombe,Gombe,North East,1430,FALSE,Gombe (1430),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,36,7,G36
2026-05-01,2026-05-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,LOWEST,STATE,Taraba,Taraba,North East,870,FALSE,Taraba (870),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,36,8,H36
2026-05-01,2026-05-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,HIGHEST,STATE,Gombe,Gombe,North East,1290.57,FALSE,Gombe (1290.57),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,37,7,G37
2026-05-01,2026-05-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,LOWEST,STATE,Ekiti,Ekiti,South West,807.41,FALSE,Ekiti (807.41),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,37,8,H37
2026-05-01,2026-05-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,HIGHEST,STATE,Kwara,Kwara,North Central,9000.06,FALSE,Kwara (9000.06),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,38,7,G38
2026-05-01,2026-05-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,LOWEST,STATE,Adamawa,Adamawa,North East,7000,FALSE,Adamawa (7000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,38,8,H38
2026-05-01,2026-05-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Lagos,Lagos,South West,1974.81,FALSE,Lagos (1974.81),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,39,7,G39
2026-05-01,2026-05-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Ekiti,Ekiti,South West,1017,FALSE,Ekiti (1017),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,39,8,H39
2026-05-01,2026-05-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Abia,Abia,South East,4150.61,FALSE,Abia (4150.61),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,40,7,G40
2026-05-01,2026-05-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Zamfara,Zamfara,North West,2572.55,FALSE,Zamfara (2572.55),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,40,8,H40
2026-05-01,2026-05-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,HIGHEST,STATE,Enugu,Enugu,South East,2696.11,FALSE,Enugu (2696.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,41,7,G41
2026-05-01,2026-05-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,LOWEST,STATE,Borno,Borno,North East,1400.85,FALSE,Borno (1400.85),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,41,8,H41
2026-05-01,2026-05-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Kwara,Kwara,North Central,4663.25,FALSE,Kwara (4663.25),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,42,7,G42
2026-05-01,2026-05-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,3090.1,FALSE,Yobe (3090.1),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,42,8,H42
2026-05-01,2026-05-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Delta,Delta,South South,2750.21,FALSE,Delta (2750.21),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,43,7,G43
2026-05-01,2026-05-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Jigawa,Jigawa,North West,1988.77,FALSE,Jigawa (1988.77),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,43,8,H43
2025-05-01,2025-05-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,HIGHEST,STATE,Enugu,Enugu,South East,364.62,FALSE,Enugu (364.62),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,2,7,G2
2025-05-01,2025-05-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,LOWEST,STATE,Kaduna,Kaduna,North West,230,FALSE,Kaduna (230),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,2,8,H2
2025-05-01,2025-05-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,8349.15,FALSE,Enugu (8349.15),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,3,7,G3
2025-05-01,2025-05-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,LOWEST,STATE,Niger,Niger,North Central,5301.68,FALSE,Niger (5301.68),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,3,8,H3
2025-05-01,2025-05-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,3548.02,FALSE,Abia (3548.02),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,4,7,G4
2025-05-01,2025-05-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Sokoto,Sokoto,North West,1670.81,FALSE,Sokoto (1670.81),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,4,8,H4
2025-05-01,2025-05-01,BEANS_WHITE,Beans white,Beans white,,,HIGHEST,STATE,Enugu,Enugu,South East,3021.67,FALSE,Enugu (3021.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,5,7,G5
2025-05-01,2025-05-01,BEANS_WHITE,Beans white,Beans white,,,LOWEST,STATE,Sokoto,Sokoto,North West,1514.96,FALSE,Sokoto (1514.96),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,5,8,H5
2025-05-01,2025-05-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,9053.45,FALSE,Imo (9053.45),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,6,7,G6
2025-05-01,2025-05-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Yobe,Yobe,North East,5250,FALSE,Yobe (5250),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,6,8,H6
2025-05-01,2025-05-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1975.76,FALSE,Ebonyi (1975.76),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,7,7,G7
2025-05-01,2025-05-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,900,FALSE,Yobe (900),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,7,8,H7
2025-05-01,2025-05-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1937.5,FALSE,Ebonyi (1937.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,8,7,G8
2025-05-01,2025-05-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,950,FALSE,Yobe (950),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,8,8,H8
2025-05-01,2025-05-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,3034.79,FALSE,Imo (3034.79),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,9,7,G9
2025-05-01,2025-05-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Borno,Borno,North East,1097.91,FALSE,Borno (1097.91),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,9,8,H9
2025-05-01,2025-05-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,HIGHEST,STATE,Plateau,Plateau,North Central,8218.1,FALSE,Plateau (8218.1),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,10,7,G10
2025-05-01,2025-05-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,LOWEST,STATE,Yobe,Yobe,North East,3315.77,FALSE,Yobe (3315.77),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,10,8,H10
2025-05-01,2025-05-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,HIGHEST,STATE,Kwara,Kwara,North Central,5077.6,FALSE,Kwara (5077.6),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,11,7,G11
2025-05-01,2025-05-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,LOWEST,STATE,Adamawa,Adamawa,North East,1250,FALSE,Adamawa (1250),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,11,8,H11
2025-05-01,2025-05-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,HIGHEST,STATE,Enugu,Enugu,South East,8372.67,FALSE,Enugu (8372.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,12,7,G12
2025-05-01,2025-05-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,LOWEST,STATE,Gombe,Gombe,North East,4600,FALSE,Gombe (4600),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,12,8,H12
2025-05-01,2025-05-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,HIGHEST,STATE,Ogun,Ogun,South West,6410.89,FALSE,Ogun (6410.89),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,13,7,G13
2025-05-01,2025-05-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,LOWEST,STATE,Adamawa,Adamawa,North East,3050,FALSE,Adamawa (3050),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,13,8,H13
2025-05-01,2025-05-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Gombe,Gombe,North East,10000,FALSE,Gombe (10000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,14,7,G14
2025-05-01,2025-05-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Delta,Delta,South South,6466.65,FALSE,Delta (6466.65),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,14,8,H14
2025-05-01,2025-05-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,HIGHEST,STATE,Ebonyi,Ebonyi,South East,10240,FALSE,Ebonyi (10240),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,15,7,G15
2025-05-01,2025-05-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,LOWEST,STATE,Borno,Borno,North East,4050,FALSE,Borno (4050),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,15,8,H15
2025-05-01,2025-05-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abuja,Abuja,North Central,1906.9,FALSE,Abuja (1906.9),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,16,7,G16
2025-05-01,2025-05-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Oyo,Oyo,South West,1025,FALSE,Oyo (1025),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,16,8,H16
2025-05-01,2025-05-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,HIGHEST,STATE,Borno,Borno,North East,2150,FALSE,Borno (2150),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,17,7,G17
2025-05-01,2025-05-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,LOWEST,STATE,Delta,Delta,South South,1112.37,FALSE,Delta (1112.37),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,17,8,H17
2025-05-01,2025-05-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ogun,Ogun,South West,7257.55,FALSE,Ogun (7257.55),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,18,7,G18
2025-05-01,2025-05-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Adamawa,Adamawa,North East,4000,FALSE,Adamawa (4000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,18,8,H18
2025-05-01,2025-05-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,HIGHEST,STATE,Imo,Imo,South East,9368.6,FALSE,Imo (9368.6),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,19,7,G19
2025-05-01,2025-05-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,LOWEST,STATE,Taraba,Taraba,North East,3900,FALSE,Taraba (3900),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,19,8,H19
2025-05-01,2025-05-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Lagos,Lagos,South West,4335.33,FALSE,Lagos (4335.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,20,7,G20
2025-05-01,2025-05-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Abia,Abia,South East,2386.43,FALSE,Abia (2386.43),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_May_2025.zip,selected_food_table_May-25.xlsx,Selected Food May 2025,20,8,H20
