observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,geography_name,avg_price_ngn,value_status,period_position,source_period_label,is_primary_release,source_anomaly,header_row_used,header_label_raw,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-02-01,2026-03-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5862.4049052063865,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,35,3,C35
2026-03-01,2026-03-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5875.264028528877,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,35,4,D35
2025-03-01,2026-03-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,999.1796744651351,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,36,2,B36
2026-02-01,2026-03-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1044.5175223896551,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,36,3,C36
2026-03-01,2026-03-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1050.0039301348254,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,36,4,D36
2025-03-01,2026-03-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,872.1352708081082,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,37,2,B37
2026-02-01,2026-03-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,928.0023430885843,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,37,3,C37
2026-03-01,2026-03-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,933.1239617579234,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,37,4,D37
2025-03-01,2026-03-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,5860.007123733654,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,38,2,B38
2026-02-01,2026-03-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6363.686463970369,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,38,3,C38
2026-03-01,2026-03-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6377.756737339963,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,38,4,D38
2025-03-01,2026-03-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1157.3457186910782,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,39,2,B39
2026-02-01,2026-03-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1077.429423408858,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,39,3,C39
2026-03-01,2026-03-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1104.9520740906787,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,39,4,D39
2025-03-01,2026-03-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3337.0082982445942,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,40,2,B40
2026-02-01,2026-03-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3233.7863161569317,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,40,3,C40
2026-03-01,2026-03-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3242.4759243445446,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,40,4,D40
2025-03-01,2026-03-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2040.818732955811,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,41,2,B41
2026-02-01,2026-03-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2046.909568976239,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,41,3,C41
2026-03-01,2026-03-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2068.051119358296,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,41,4,D41
2025-03-01,2026-03-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,4114.2425360704465,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,42,2,B42
2026-02-01,2026-03-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3650.565738604113,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,42,3,C42
2026-03-01,2026-03-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3660.6056967789846,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,42,4,D42
2025-03-01,2026-03-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2141.1300356787556,OK,YEAR_AGO,Average of March-25,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,43,2,B43
2026-02-01,2026-03-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2108.9892589257224,OK,PRIOR_MONTH,Average of February-26,FALSE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,43,3,C43
2026-03-01,2026-03-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2144.6961689132977,OK,CURRENT_MONTH,Average of March-26,TRUE,,1,Item Label,Selected_Food_Report_Mar_2026.zip,selected food table Mar26.xlsx,Selected Food March 2026,43,4,D43
2025-05-01,2026-05-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,265.72525010413347,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,2,2,B2
2026-04-01,2026-05-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,259.21819457952904,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,2,3,C2
2026-05-01,2026-05-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,261.14176246330453,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,2,4,D2
2025-05-01,2026-05-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6263.915591640825,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,3,2,B3
2026-04-01,2026-05-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6143.1126621405165,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,3,3,C3
2026-05-01,2026-05-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6149.177994707396,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,3,4,D3
2025-05-01,2026-05-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2385.151862935156,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,4,2,B4
2026-04-01,2026-05-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1338.9328294458949,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,4,3,C4
2026-05-01,2026-05-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1344.9319046192759,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,4,4,D4
2025-05-01,2026-05-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2040.508123180201,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,5,2,B5
2026-04-01,2026-05-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,1291.3314506590189,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,5,3,C5
2026-05-01,2026-05-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,1297.177234745508,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,5,4,D5
2025-05-01,2026-05-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6662.924661994583,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,6,2,B6
2026-04-01,2026-05-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6919.937600371186,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,6,3,C6
2026-05-01,2026-05-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,7171.408124179038,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,6,4,D6
2025-05-01,2026-05-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1657.5872954082151,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,7,2,B7
2026-04-01,2026-05-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1682.596329234819,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,7,3,C7
2026-05-01,2026-05-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1687.182902415158,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,7,4,D7
2025-05-01,2026-05-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1556.0566784842156,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,8,2,B8
2026-04-01,2026-05-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1605.5612230811857,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,8,3,C8
2026-05-01,2026-05-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1609.2954869131709,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,8,4,D8
2025-05-01,2026-05-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1911.6871622141748,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,9,2,B9
2026-04-01,2026-05-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2025.1234982988303,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,9,3,C9
2026-05-01,2026-05-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2080.4853625043015,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,9,4,D9
2025-05-01,2026-05-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,5613.435478702279,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,10,2,B10
2026-04-01,2026-05-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,6094.103148587778,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,10,3,C10
2026-05-01,2026-05-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,6118.83132966506,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,10,4,D10
2025-05-01,2026-05-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3506.125073141734,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,11,2,B11
2026-04-01,2026-05-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3992.01235394647,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,11,3,C11
2026-05-01,2026-05-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,4006.0655544257575,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,11,4,D11
2025-05-01,2026-05-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,5808.5200285604715,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,12,2,B12
2026-04-01,2026-05-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,5943.0026735870315,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,12,3,C12
2026-05-01,2026-05-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,6012.602918549528,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,12,4,D12
2025-05-01,2026-05-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,4831.508880989896,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,13,2,B13
2026-04-01,2026-05-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,5026.334754054623,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,13,3,C13
2026-05-01,2026-05-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,5037.891951232595,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,13,4,D13
2025-05-01,2026-05-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,8046.835984100141,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,14,2,B14
2026-04-01,2026-05-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,8857.89749745431,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,14,3,C14
2026-05-01,2026-05-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,8971.55902850211,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,14,4,D14
2025-05-01,2026-05-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,6703.079156122976,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,15,2,B15
2026-04-01,2026-05-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,7314.418602716091,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,15,3,C15
2026-05-01,2026-05-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,7369.159617272357,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,15,4,D15
2025-05-01,2026-05-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1341.7898618019171,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,16,2,B16
2026-04-01,2026-05-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,808.9592319960332,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,16,3,C16
2026-05-01,2026-05-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,813.2421892588295,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,16,4,D16
2025-05-01,2026-05-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,1438.2574315410434,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,17,2,B17
2026-04-01,2026-05-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,861.91861075139,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,17,3,C17
2026-05-01,2026-05-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,865.4077121759906,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,17,4,D17
2025-05-01,2026-05-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5505.774794777313,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,18,2,B18
2026-04-01,2026-05-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5581.824918493482,OK,PRIOR_MONTH,Average of April-26,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,18,3,C18
2026-05-01,2026-05-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5906.817221065205,OK,CURRENT_MONTH,Average of May-26,TRUE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,18,4,D18
2025-05-01,2026-05-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,6710.944109953071,OK,YEAR_AGO,Average of May-25,FALSE,,1,Item Label,Selected_Food_Report_May 26.zip,selected food table May 26.xlsx,Selected Food May 2026,19,2,B19
