observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,zone,zone_raw_label,avg_price_ngn,value_status,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-07-01,2025-07-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,7567.266039353623,OK,RELEASE_CURRENT_PERIOD_COLUMN,ZONE_ABOVE_STATE_MAXIMUM,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,3,5,E3
2025-07-01,2025-07-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,6339.039952609414,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,3,6,F3
2025-07-01,2025-07-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,6800.78471115135,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,3,7,G3
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,2597.6013659498726,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,2,B4
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,2124.222222222222,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,3,C4
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1744.5032748628798,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,4,D4
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,3149.5018260338716,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,5,E4
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2229.7554724275683,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,6,F4
2025-07-01,2025-07-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,2257.7852226934347,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,4,7,G4
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,North Central,NORTH CENTRAL,2058.346621006771,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,2,B5
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,North East,NORTH EAST,2000,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,3,C5
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,North West,NORTH WEST,1623.1822685529876,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,4,D5
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,South East,SOUTH EAST,2747.5511919765595,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,5,E5
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,South South,SOUTH SOUTH,2028.661639126755,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,6,F5
2025-07-01,2025-07-01,BEANS_WHITE,Beans white,Beans white,,,ZONE,South West,SOUTH WEST,1849.1939202978347,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,5,7,G5
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,6392.720614106366,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,2,B6
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,7208.333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,3,C6
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,5625.300870530277,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,4,D6
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,8765.606549615175,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,5,E6
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,7103.932122136334,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,6,F6
2025-07-01,2025-07-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,6488.71279335995,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,6,7,G6
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,1753.581607665869,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,2,B7
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,1462.5,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,3,C7
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,1710.6553809761906,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,4,D7
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,1684.8889916462945,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,5,E7
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,1674.1666666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,6,F7
2025-07-01,2025-07-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,1665.8333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,7,7,G7
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,1662.6951063941283,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,2,B8
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,1327.3163177777778,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,3,C8
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,1760.4590414340666,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,4,D8
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,1561.258939225399,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,5,E8
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,1705.6957136944432,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,6,F8
2025-07-01,2025-07-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,1401.5178388888883,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,8,7,G8
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1602.962288677413,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,2,B9
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1475,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,3,C9
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1542.7380775833897,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,4,D9
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,2499.6296614017856,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,5,E9
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2380.574334134893,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,6,F9
2025-07-01,2025-07-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,2188.6006392599415,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,9,7,G9
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North Central,NORTH CENTRAL,6875.400051527725,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,2,B10
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North East,NORTH EAST,5175,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,3,C10
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North West,NORTH WEST,4656.927637710609,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,4,D10
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South East,SOUTH EAST,6573.896633823708,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,5,E10
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South South,SOUTH SOUTH,5942.421939205004,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,6,F10
2025-07-01,2025-07-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South West,SOUTH WEST,5585.950885329635,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,10,7,G10
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North Central,NORTH CENTRAL,4189.570336241422,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,2,B11
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North East,NORTH EAST,2362.5,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,3,C11
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North West,NORTH WEST,2587.8935747825158,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,4,D11
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South East,SOUTH EAST,3658.5518562624734,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,5,E11
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South South,SOUTH SOUTH,4104.498918444116,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,6,F11
2025-07-01,2025-07-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South West,SOUTH WEST,4769.412806409439,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,11,7,G11
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North Central,NORTH CENTRAL,6324.850928646867,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,2,B12
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North East,NORTH EAST,4904.5,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,3,C12
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North West,NORTH WEST,4952.260782276547,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,4,D12
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South East,SOUTH EAST,7881.085460828364,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,5,E12
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South South,SOUTH SOUTH,5676.29471677103,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,6,F12
2025-07-01,2025-07-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South West,SOUTH WEST,5707.166666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,12,7,G12
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North Central,NORTH CENTRAL,5142.559320598231,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,2,B13
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North East,NORTH EAST,3675,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,3,C13
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North West,NORTH WEST,4343.520095318774,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,4,D13
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South East,SOUTH EAST,5172.8479658818915,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,5,E13
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South South,SOUTH SOUTH,5295.936065972802,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,6,F13
2025-07-01,2025-07-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South West,SOUTH WEST,5475.600644001329,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,13,7,G13
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,8759.646880787497,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,2,B14
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,9291.666666666666,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,3,C14
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,9178.474422498764,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,4,D14
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,8467.78547612474,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,5,E14
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,8271.019063859367,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,6,F14
2025-07-01,2025-07-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,12300.588467678064,OK,RELEASE_CURRENT_PERIOD_COLUMN,ZONE_ABOVE_STATE_MAXIMUM,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,14,7,G14
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North Central,NORTH CENTRAL,7757.924849285565,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,2,B15
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North East,NORTH EAST,6208.333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,3,C15
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North West,NORTH WEST,5907.389170839124,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,4,D15
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South East,SOUTH EAST,9700.12978668404,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,5,E15
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South South,SOUTH SOUTH,6435.5568388953425,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,6,F15
2025-07-01,2025-07-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South West,SOUTH WEST,6946.49084541218,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,15,7,G15
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1331.8767119568827,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,2,B16
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1233.3333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,3,C16
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1296.3442805630634,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,4,D16
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1453.410784329318,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,5,E16
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,1136.4609016801485,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,6,F16
2025-07-01,2025-07-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,1114.3691646562568,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,16,7,G16
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North Central,NORTH CENTRAL,1423.9061301775835,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,2,B17
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North East,NORTH EAST,1308.3333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,3,C17
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North West,NORTH WEST,1350.6538751729872,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,4,D17
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South East,SOUTH EAST,1592.2130609328574,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,5,E17
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South South,SOUTH SOUTH,1193.3944053255084,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,6,F17
2025-07-01,2025-07-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South West,SOUTH WEST,1312.9405110577734,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_July_2025.zip,selected_food_table_July-25.xlsx,Zone All item,17,7,G17
