release_month,observation_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,zone,is_aggregate,fare_ngn,unit,source_period_label,period_position,is_primary_release,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-12-01,2024-12-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,126358.51679012345,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,6,2,B6
2025-12-01,2024-12-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,125892.82793724241,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,7,2,B7
2025-12-01,2024-12-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,127037.63273148144,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,8,2,B8
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7571.960313730395,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,9,2,B9
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,7391.284744268077,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,10,2,B10
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7161.049779320987,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,11,2,B11
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7154.626183862432,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,12,2,B12
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8020.499083333334,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,13,2,B13
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7785.68912037037,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,14,2,B14
2025-12-01,2024-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8093.037716049366,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,15,2,B15
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,923.8373970637298,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,16,2,B16
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,897.8300154320987,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,17,2,B17
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,889.103714506172,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,18,2,B18
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,936.4784832451493,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,19,2,B19
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,907.64823148148,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,20,2,B20
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,939.1122839506173,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,21,2,B21
2025-12-01,2024-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,972.3811754115218,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,22,2,B22
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,562.9452611778445,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,23,2,B23
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,549.7201344797178,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,24,2,B24
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,586.8096558641975,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,25,2,B25
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,527.8080313051147,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,26,2,B26
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,524.1945000000001,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,27,2,B27
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,546.0203909465021,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,28,2,B28
2025-12-01,2024-12-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,644.720787037037,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,29,2,B29
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1506.9801564898235,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,30,2,B30
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1086.2869113756612,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,31,2,B31
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,866.0595555555556,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,32,2,B32
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,955.0882297178126,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,33,2,B33
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1077.2230493827165,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,34,2,B34
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3655.4882458847737,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,35,2,B35
2025-12-01,2024-12-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1492.2062911522644,NGN per journey,Average of Dec-24,YEAR_AGO,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,36,2,B36
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,133415.03043487915,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,2,3,C2
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,131954.7662009163,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,3,3,C3
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,135789.8147102735,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,4,3,C4
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,131023.187873056,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,5,3,C5
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,130421.91510000001,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,6,3,C6
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,137547.81675723768,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,7,3,C7
2025-12-01,2025-11-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,133895.84721127583,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,8,3,C8
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,8275.25829023603,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,9,3,C9
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,8028.534037143814,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,10,3,C10
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,8009.236408272216,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,11,3,C11
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7995.148380635,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,12,3,C12
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8791.153004485719,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,13,3,C13
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,8083.56817371515,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,14,3,C14
2025-12-01,2025-11-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8917.697883321434,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,15,3,C15
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,1095.0558708956667,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,16,3,C16
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1115.8317683777,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,17,3,C17
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,1097.9799821149834,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,18,3,C18
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,1049.0216063639143,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,19,3,C19
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,1029.5118243151198,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,20,3,C20
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,1066.3827463916666,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,21,3,C21
2025-12-01,2025-11-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1204.89301788881,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,22,3,C22
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,810.4435936249156,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,23,3,C23
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,794.1569742214915,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,24,3,C24
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,817.6739528416666,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,25,3,C25
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,773.1449136724428,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,26,3,C26
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,782.25651314286,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,27,3,C27
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,763.5356456547667,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,28,3,C28
2025-12-01,2025-11-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,936.1265986952384,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,29,3,C29
2025-12-01,2025-11-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1917.6737469208606,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,30,3,C30
2025-12-01,2025-11-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1396.1031290534409,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,31,3,C31
2025-12-01,2025-11-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,1130.361249601323,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,32,3,C32
2025-12-01,2025-11-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1272.0675013272244,NGN per journey,Average of Nov-25,PRIOR_MONTH,FALSE,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,Transport December 2025,33,3,C33
