observation_month,release_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,fare_ngn,unit,source_period_label,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Ogun,OGUN,Ogun,South West,FALSE,9848.2003248,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,29,3,C29
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Ondo,ONDO,Ondo,South West,FALSE,8246.9532775714,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,30,3,C30
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Osun,OSUN,Osun,South West,FALSE,8150.1491084125,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,31,3,C31
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Oyo,OYO,Oyo,South West,FALSE,10486.4391597,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,32,3,C32
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,9494.36143076,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,33,3,C33
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Rivers,RIVERS,Rivers,South South,FALSE,8659.853027325,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,34,3,C34
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,8730.6026536,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,35,3,C35
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Taraba,TARABA,Taraba,North East,FALSE,7660.60549,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,36,3,C36
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Yobe,YOBE,Yobe,North East,FALSE,8033.1516769813,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,37,3,C37
2025-12-01,2025-12-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,9479.3690526648,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,38,3,C38
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,Grand Total,,,TRUE,1229.7754243142108,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,39,4,D39
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Abia,ABIA,Abia,South East,FALSE,640.08899148,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,2,4,D2
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Abuja,ABUJA,Abuja,North Central,FALSE,1016.2505169,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,3,4,D3
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,714.1078184,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,4,4,D4
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,1132.30922164,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,5,4,D5
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,1389.244637425,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,6,4,D6
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,1423.542479096,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,7,4,D7
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,1210.1123564,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,8,4,D8
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Benue,BENUE,Benue,North Central,FALSE,1462.4055247919,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,9,4,D9
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Borno,BORNO,Borno,North East,FALSE,1355.1102608,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,10,4,D10
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,1389.8466194,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,11,4,D11
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Delta,DELTA,Delta,South South,FALSE,1236.5324475625,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,12,4,D12
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,1160.3701924465,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,13,4,D13
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Edo,EDO,Edo,South South,FALSE,1359.4657072812,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,14,4,D14
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Ekiti,EKITI,Ekiti,South West,FALSE,1183.5646701426,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,15,4,D15
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Enugu,ENUGU,Enugu,South East,FALSE,1307.9023749688,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,16,4,D16
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Gombe,GOMBE,Gombe,North East,FALSE,1261.3553875525,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,17,4,D17
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Imo,IMO,Imo,South East,FALSE,1216.2837294971,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,18,4,D18
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,1321.1199436909,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,19,4,D19
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,1368.4240682,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,20,4,D20
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Kano,KANO,Kano,North West,FALSE,889.1018893418,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,21,4,D21
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Katsina,KATSINA,Katsina,North West,FALSE,1146.558221495,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,22,4,D22
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,945.0468257,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,23,4,D23
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Kogi,KOGI,Kogi,North Central,FALSE,1123.788125,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,24,4,D24
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Kwara,KWARA,Kwara,North Central,FALSE,1390.0904265818,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,25,4,D25
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Lagos,LAGOS,Lagos,South West,FALSE,1529.9071996,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,26,4,D26
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,1737.4088835689,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,27,4,D27
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Niger,NIGER,Niger,North Central,FALSE,1168.3601302,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,28,4,D28
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Ogun,OGUN,Ogun,South West,FALSE,1359.8443501063,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,29,4,D29
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Ondo,ONDO,Ondo,South West,FALSE,1378.584727025,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,30,4,D30
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Osun,OSUN,Osun,South West,FALSE,1123.44523586,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,31,4,D31
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Oyo,OYO,Oyo,South West,FALSE,1259.1834772,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,32,4,D32
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,1144.25574743,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,33,4,D33
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Rivers,RIVERS,Rivers,South South,FALSE,972.3491395875,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,34,4,D34
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,935.158385396,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,35,4,D35
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Taraba,TARABA,Taraba,North East,FALSE,1386.93130502,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,36,4,D36
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Yobe,YOBE,Yobe,North East,FALSE,1478.366821528,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,37,4,D37
2025-12-01,2025-12-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,1385.2728613105,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,38,4,D38
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Grand Total,,,TRUE,895.9798061459772,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,39,5,E39
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Abia,ABIA,Abia,South East,FALSE,780.96354,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,2,5,E2
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,850.2839336,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,3,5,E3
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,707.53204565,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,4,5,E4
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,776.0842822857,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,5,5,E5
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,738.710574,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,6,5,E6
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,889.834216943,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,7,5,E7
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,850.21375,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,8,5,E8
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Benue,BENUE,Benue,North Central,FALSE,876.5479934519,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,9,5,E9
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Borno,BORNO,Borno,North East,FALSE,905.7088419,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,10,5,E10
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,936.885212,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,11,5,E11
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Delta,DELTA,Delta,South South,FALSE,907.8447539,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,12,5,E12
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,1044.7806032857,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,13,5,E13
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Edo,EDO,Edo,South South,FALSE,783.5404158375,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,14,5,E14
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,796.0720176309,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,15,5,E15
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Enugu,ENUGU,Enugu,South East,FALSE,757.172088,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,16,5,E16
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Gombe,GOMBE,Gombe,North East,FALSE,937.608963425,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,17,5,E17
2025-12-01,2025-12-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Imo,IMO,Imo,South East,FALSE,1156.8015582857,NGN per journey,Transport December 2025,,Transport Fare Watch Report Nov_Dec_2025.zip,TRANSPORT COST Watch DEC_2025_.xlsx,State Transport,18,5,E18
